epoch am_loss am_rms dc_loss dc_rms fr_loss fr_rms loss ob_acc ob_loss sp_loss sp_rms
13 0.04470224678516388 0.21142905950546265 0.00682604406028986 0.08261987566947937 0.028816163539886475 0.16975323855876923 0.27119511365890503 0.98004150390625 0.15224236249923706 0.03860832005739212 0.19648998975753784
14 0.07855229079723358 0.2802717983722687 0.004869986791163683 0.06978528946638107 0.04957509785890579 0.22265465557575226 0.31095990538597107 0.980224609375 0.11185237020254135 0.06611017882823944 0.25711899995803833
15 0.06813885271549225 0.261034220457077 0.0029225172474980354 0.05406031012535095 0.04076331481337547 0.20189927518367767 0.2759503424167633 0.981201171875 0.10857154428958893 0.05555409938097 0.23569917678833008
16 0.04552377015352249 0.21336299180984497 0.00256761210039258 0.05067161098122597 0.026868265122175217 0.16391541063785553 0.2207985520362854 0.9805908203125 0.10745175927877426 0.03838711977005005 0.19592630863189697
17 0.030072486028075218 0.1734142005443573 0.002493876265361905 0.04993872717022896 0.017360171303153038 0.13175798952579498 0.19254933297634125 0.97955322265625 0.11631031334400177 0.02631250210106373 0.16221128404140472
18 0.01645403355360031 0.12827327847480774 0.0018572580302134156 0.043095916509628296 0.009671562351286411 0.0983441025018692 0.1588168740272522 0.9827880859375 0.11692237108945847 0.013911660760641098 0.11794769763946533
19 0.014161230996251106 0.11900096386671066 0.001847048057243228 0.04297729581594467 0.008093488402664661 0.08996380865573883 0.16728995740413666 0.98004150390625 0.13112080097198486 0.01206738967448473 0.10985167324542999
20 0.010452136397361755 0.10223568230867386 0.0020404926035553217 0.04517181217670441 0.005929226521402597 0.07700147479772568 0.15500685572624207 0.9793701171875 0.12690231204032898 0.009682688862085342 0.09840065240859985
21 0.007126783486455679 0.08442027866840363 0.002206244971603155 0.046970680356025696 0.003842932404950261 0.06199139356613159 0.12915295362472534 0.9818115234375 0.10967662185430527 0.0063003674149513245 0.07937484979629517
22 0.005191863514482975 0.07205458730459213 0.004389782436192036 0.06625543534755707 0.0027873555663973093 0.05279541015625 0.1216965764760971 0.98077392578125 0.10485270619392395 0.004474859684705734 0.06689439713954926
23 0.0029571785125881433 0.05437994748353958 0.007774952799081802 0.0881756842136383 0.0017814453458413482 0.04220717027783394 0.11082611978054047 0.9820556640625 0.09589631110429764 0.0024162237532436848 0.0491550974547863
24 0.001840827171690762 0.04290486127138138 0.00908956304192543 0.09533920139074326 0.002158272545784712 0.046457212418317795 0.11177597939968109 0.98193359375 0.09677767008543015 0.0019096537725999951 0.043699584901332855
25 0.002112051472067833 0.0459570586681366 0.009969569742679596 0.09984774142503738 0.003276841016486287 0.05724369361996651 0.11663563549518585 0.98223876953125 0.09876547008752823 0.0025117010809481144 0.050116874277591705
26 0.002974659902974963 0.05454044044017792 0.006888049654662609 0.08299427479505539 0.004512665327638388 0.06717637181282043 0.12883028388023376 0.97857666015625 0.1108769103884697 0.00357798975892365 0.05981630086898804
27 0.003183057764545083 0.05641859397292137 0.003901905845850706 0.06246523559093475 0.004137611947953701 0.0643242746591568 0.11072266846895218 0.982177734375 0.09661528468132019 0.002884808462113142 0.05371040850877762
28 0.003147079609334469 0.05609883368015289 0.002545313909649849 0.05045110359787941 0.0032003021333366632 0.05657121166586876 0.11530393362045288 0.97943115234375 0.10382023453712463 0.0025910064578056335 0.050901927053928375
29 0.0028361110016703606 0.053255148231983185 0.00217165588401258 0.046601030975580215 0.002904933877289295 0.0538974367082119 0.12072697281837463 0.9781494140625 0.11011426895856857 0.002700003096833825 0.05196155235171318
30 0.0024181432090699673 0.04917462170124054 0.002074519172310829 0.045546889305114746 0.0019958619959652424 0.0446750745177269 0.1126251295208931 0.9808349609375 0.10424362868070602 0.001892979838885367 0.043508388102054596
31 0.002567457500845194 0.0506700836122036 0.003039622213691473 0.05513276904821396 0.0021531174425035715 0.04640169441699982 0.1162303015589714 0.980224609375 0.10628475248813629 0.0021853502839803696 0.04674772918224335
32 0.0023298892192542553 0.04826892539858818 0.0032211539801210165 0.05675521120429039 0.0021405876614153385 0.04626648500561714 0.11275948584079742 0.98052978515625 0.10288746654987335 0.002180387731641531 0.04669462516903877
33 0.002610231516882777 0.05109042301774025 0.00394758116453886 0.06282977759838104 0.0022153123281896114 0.047067105770111084 0.11464443802833557 0.9793701171875 0.10350136458873749 0.0023699563462287188 0.04868219792842865
34 0.0028189586009830236 0.053093865513801575 0.00403302488848567 0.0635060966014862 0.002452957909554243 0.04952734336256981 0.11059949547052383 0.98016357421875 0.09872204810380936 0.002572513185441494 0.05071994662284851
35 0.003424674505367875 0.05852071940898895 0.0039275530725717545 0.06267019361257553 0.0022542064543813467 0.047478482127189636 0.10854843258857727 0.9814453125 0.09642316401004791 0.0025188392028212547 0.05018803849816322
36 0.0029621534049510956 0.0544256716966629 0.004107245709747076 0.06408779323101044 0.002272865269333124 0.04767457768321037 0.11028769612312317 0.98065185546875 0.09875579178333282 0.002189635531976819 0.04679353907704353
37 0.003283239435404539 0.05729955807328224 0.004861060064285994 0.0697212964296341 0.002654201351106167 0.051518943160772324 0.11671388149261475 0.978515625 0.10387127101421356 0.0020441077649593353 0.04521181061863899
38 0.0024404178839176893 0.049400582909584045 0.004181223455816507 0.0646623745560646 0.0017690134700387716 0.04205964133143425 0.1062047928571701 0.9803466796875 0.09568455815315247 0.0021295829210430384 0.04614740237593651
39 0.0025147399865090847 0.05014718323945999 0.0038622189313173294 0.06214675307273865 0.0018787210574373603 0.04334421455860138 0.10149308294057846 0.98175048828125 0.09106162190437317 0.0021757795475423336 0.04664525017142296
40 0.0026965735014528036 0.05192853882908821 0.0035299190785735846 0.0594131238758564 0.0020910892635583878 0.04572843015193939 0.10540861636400223 0.9808349609375 0.09503984451293945 0.00205119326710701 0.04529010131955147
41 0.0024310338776558638 0.049305517226457596 0.0029398619662970304 0.05422049015760422 0.0021813728380948305 0.04670517146587372 0.11044307053089142 0.9791259765625 0.10062055289745331 0.0022702431306242943 0.04764706641435623
42 0.002469696570187807 0.04969604313373566 0.002306408016011119 0.04802507534623146 0.0018368989694863558 0.04285905882716179 0.10177450627088547 0.981201171875 0.09310929477214813 0.0020522119011729956 0.045301344245672226
43 0.002216428518295288 0.04707895964384079 0.002256372943520546 0.04750129580497742 0.0019084238447248936 0.043685510754585266 0.10089081525802612 0.9808349609375 0.09274695068597794 0.0017626411281526089 0.041983820497989655
44 0.0025645694695413113 0.05064157769083977 0.0018924176692962646 0.043501924723386765 0.002151882741600275 0.04638839140534401 0.10647312551736832 0.9798583984375 0.09798258543014526 0.0018816675292328 0.04337818920612335
45 0.002217370318248868 0.04708895832300186 0.0020298687741160393 0.04505406320095062 0.0018616149900481105 0.043146438896656036 0.09982532262802124 0.98150634765625 0.09192503988742828 0.0017914301715791225 0.04232528805732727
46 0.002468885388225317 0.04968787729740143 0.002299782121554017 0.04795604199171066 0.0024172940757125616 0.049165986478328705 0.11057232320308685 0.9783935546875 0.10117686539888382 0.0022094903979450464 0.047005217522382736
47 0.0022725784219801426 0.047671571373939514 0.0020053195767104626 0.04478079453110695 0.0016767090419307351 0.04094763845205307 0.10228109359741211 0.9805908203125 0.09426404535770416 0.0020624506287276745 0.045414213091135025
48 0.002135217422619462 0.04620840772986412 0.0021200496703386307 0.0460439957678318 0.0020841399673372507 0.04565238207578659 0.10026268661022186 0.980712890625 0.09187424927949905 0.002049033995717764 0.04526625573635101
49 0.0018648209515959024 0.043183572590351105 0.0023274943232536316 0.048244111239910126 0.0019631467293947935 0.0443074107170105 0.09888744354248047 0.98095703125 0.09086543321609497 0.0018665501847863197 0.04320358857512474
50 0.0018663191003724933 0.043200913816690445 0.0026216579135507345 0.05120212957262993 0.0019034371944144368 0.043628398329019547 0.09897151589393616 0.9808349609375 0.09087421745061874 0.001705886097624898 0.04130237177014351
51 0.0016290337080135942 0.04036129266023636 0.002369269262999296 0.048675138503313065 0.001974770799279213 0.04443839192390442 0.10022483021020889 0.9801025390625 0.09223507344722748 0.0020166863687336445 0.04490753263235092
52 0.0016013475833460689 0.040016841143369675 0.0019265500595793128 0.04389248043298721 0.0017268657684326172 0.04155557602643967 0.09487368166446686 0.9810791015625 0.08781719207763672 0.001801727688871324 0.04244676232337952
53 0.0015043164603412151 0.03878551721572876 0.002142770914360881 0.046290069818496704 0.001676879241131246 0.04094971343874931 0.09741794317960739 0.98052978515625 0.0902128517627716 0.001881126081570983 0.04337195307016373
54 0.0016341139562427998 0.0404241718351841 0.00226338068023324 0.047575000673532486 0.0018262892263010144 0.04273510351777077 0.10382375121116638 0.97900390625 0.09613188356161118 0.001968083204701543 0.04436308145523071
55 0.0014831663575023413 0.03851189836859703 0.0021309677977114916 0.04616240784525871 0.001954493345692754 0.04420965537428856 0.10254590958356857 0.9793701171875 0.09504011273384094 0.0019371627131476998 0.04401320964097977
56 0.001401267247274518 0.037433505058288574 0.0017703487537801266 0.0420755110681057 0.0017947240266948938 0.04236418381333351 0.09599115699529648 0.98040771484375 0.08887379616498947 0.002151018939912319 0.04637908190488815
57 0.0014446252025663853 0.038008224219083786 0.0017578478436917067 0.04192669689655304 0.0019746795296669006 0.04443736746907234 0.10142823308706284 0.97906494140625 0.09432411938905716 0.0019269626354798675 0.04389718174934387
58 0.0015380479162558913 0.03921795263886452 0.0018977178260684013 0.04356280341744423 0.0021058591082692146 0.04588963836431503 0.10773179680109024 0.97808837890625 0.10009762644767761 0.0020925456192344427 0.04574434831738472
59 0.0012926694471389055 0.03595370799303055 0.0017347072716802359 0.041649818420410156 0.0018059888388961554 0.042496927082538605 0.0960472822189331 0.980224609375 0.08924838155508041 0.0019655334763228893 0.04433433711528778
60 0.0012564870994538069 0.03544696047902107 0.001631982158869505 0.040397800505161285 0.001720315427519381 0.04147668555378914 0.0905049666762352 0.9810791015625 0.08429530262947083 0.0016008787788450718 0.04001098498702049
61 0.0012841183925047517 0.03583459556102753 0.0016504285158589482 0.04062546789646149 0.0016931741265580058 0.041148196905851364 0.08747106045484543 0.9818115234375 0.08113736659288406 0.0017059771344065666 0.04130347818136215
62 0.0013276543468236923 0.03643698990345001 0.001833065995015204 0.04281432181596756 0.0015772751066833735 0.03971492126584053 0.09226738661527634 0.9803466796875 0.08595078438520432 0.0015786092262715101 0.039731714874506
63 0.0014492112677544355 0.0380685068666935 0.0019876982551068068 0.04458360746502876 0.0017568252515047789 0.04191449657082558 0.09703550487756729 0.97857666015625 0.09000974148511887 0.0018320297822356224 0.04280221462249756
64 0.0014015514170750976 0.03743730112910271 0.002004308393225074 0.04476950317621231 0.0020002066157758236 0.044723667204380035 0.10343101620674133 0.97747802734375 0.09626291692256927 0.0017620299477130175 0.04197654128074646
65 0.0012818892719224095 0.03580348193645477 0.0016798723954707384 0.04098624363541603 0.00152020703535527 0.0389898344874382 0.08893204480409622 0.98028564453125 0.0827137678861618 0.0017363050719723105 0.04166899621486664
66 0.0014378291089087725 0.03791871294379234 0.0016957094194367528 0.04117899015545845 0.0015322061954066157 0.0391434021294117 0.09172812104225159 0.979248046875 0.08514036983251572 0.001922014867886901 0.043840788304805756
67 0.0012890027137473226 0.035902682691812515 0.0016969033749774098 0.041193488985300064 0.0016006133519113064 0.04000766947865486 0.09017997980117798 0.9794921875 0.08382219076156616 0.0017712609842419624 0.04208635166287422
68 0.0016655982472002506 0.04081173986196518 0.002138049341738224 0.04623904451727867 0.001765690860338509 0.042020123451948166 0.08861670643091202 0.9798583984375 0.08140624314546585 0.001641125068999827 0.04051079973578453
69 0.0026571147609502077 0.051547206938266754 0.0029313794802874327 0.054142218083143234 0.0031837401911616325 0.056424640119075775 0.10042000561952591 0.9796142578125 0.08721534162759781 0.004432433284819126 0.0665765181183815
70 0.0014444295084103942 0.03800565004348755 0.0025417266879230738 0.05041554197669029 0.0022590006701648235 0.0475289449095726 0.08687081933021545 0.98077392578125 0.07896126806735992 0.0016643933486193419 0.040796972811222076
71 0.0021968556102365255 0.046870626509189606 0.0027372653130441904 0.05231888219714165 0.002226770855486393 0.04718867316842079 0.09393952786922455 0.9813232421875 0.08359480649232864 0.00318382540717721 0.05642539635300636
72 0.0017530662007629871 0.0418696328997612 0.0021130978129804134 0.0459684394299984 0.0020179646089673042 0.04492175951600075 0.08971662819385529 0.97998046875 0.08109132200479507 0.002741171047091484 0.05235619470477104
73 0.0015235437313094735 0.039032597094774246 0.0017407541163265705 0.04172234609723091 0.0015944454353302717 0.03993050754070282 0.09064444899559021 0.97845458984375 0.08386758714914322 0.0019181163515895605 0.04379630461335182
74 0.0014356106985360384 0.03788945451378822 0.00236780708655715 0.04866011440753937 0.0017680269666016102 0.04204791039228439 0.08744411915540695 0.97979736328125 0.07992476969957352 0.0019479002803564072 0.04413502290844917
75 0.0013706241734325886 0.0370219424366951 0.002017947845160961 0.044921573251485825 0.0012929814402014017 0.035958051681518555 0.07948232442140579 0.98211669921875 0.07292015850543976 0.0018806153675541282 0.04336605966091156
76 0.0015842188149690628 0.039802245795726776 0.0019727216567844152 0.04441532865166664 0.0018229209817945957 0.042695675045251846 0.09143874794244766 0.979248046875 0.08387599140405655 0.0021828999742865562 0.04672151431441307
77 0.0013494377490133047 0.0367346927523613 0.0018255164613947272 0.0427260622382164 0.0015921741724014282 0.039902057498693466 0.08726850897073746 0.9794921875 0.08083631843328476 0.0016650615725666285 0.040805164724588394
78 0.0014699514722451568 0.038339946419000626 0.002003957750275731 0.04476558789610863 0.001350749284029007 0.03675254061818123 0.08332260698080063 0.98040771484375 0.0769524797797203 0.001545462291687727 0.039312366396188736
79 0.0010422993218526244 0.032284658402204514 0.0015748620498925447 0.03968453034758568 0.0013418173184618354 0.03663082420825958 0.07606146484613419 0.982421875 0.0707538053393364 0.001348682213574648 0.036724403500556946
80 0.001050661550834775 0.03241390734910965 0.0013924157246947289 0.037315089255571365 0.0013641251716762781 0.03693406283855438 0.0720963105559349 0.98284912109375 0.06691136956214905 0.0013777426211163402 0.03711795434355736
81 0.001008909777738154 0.03176334127783775 0.0016018605092540383 0.04002325236797333 0.001236478565260768 0.03516359627246857 0.07576258480548859 0.9825439453125 0.07055478543043137 0.0013605469139292836 0.036885593086481094
82 0.001114018028602004 0.03337690606713295 0.001464095083065331 0.03826349601149559 0.0012192813446745276 0.03491821140050888 0.07844027876853943 0.9818115234375 0.07295343279838562 0.0016894456930458546 0.04110286757349968
83 0.0012495986884459853 0.035349663347005844 0.0019120550714433193 0.043727051466703415 0.0015530555974692106 0.03940882533788681 0.08600878715515137 0.97991943359375 0.0796179473400116 0.0016761240549385548 0.04094049334526062
84 0.0009688464924693108 0.031126298010349274 0.001449582283385098 0.03807338327169418 0.0013097665505483747 0.0361906960606575 0.07035528868436813 0.98284912109375 0.06541455537080765 0.0012125370558351278 0.03482150286436081
85 0.0011469278251752257 0.03386632353067398 0.0015759478555992246 0.03969820961356163 0.0011924364371225238 0.034531671553850174 0.07539625465869904 0.98077392578125 0.07001860439777374 0.001462336746044457 0.03824051097035408
86 0.0010957340709865093 0.033101871609687805 0.0017242161557078362 0.041523680090904236 0.0012274978216737509 0.035035666078329086 0.07704084366559982 0.9803466796875 0.07158628106117249 0.001407113391906023 0.03751150518655777
87 0.0010409135138615966 0.032263193279504776 0.001534094917587936 0.03916752338409424 0.0011164597235620022 0.033413466066122055 0.07386075705289841 0.98138427734375 0.0687251016497612 0.0014441796811297536 0.038002364337444305
88 0.0010012720013037324 0.03164288029074669 0.0012959676096215844 0.03599955141544342 0.0011110907653346658 0.033333029597997665 0.07099577784538269 0.982421875 0.0661047175526619 0.0014827363193035126 0.038506314158439636
89 0.0014270659303292632 0.03777652606368065 0.0015589179238304496 0.03948313370347023 0.0012836719397455454 0.0358283706009388 0.07535301893949509 0.981201171875 0.06945651769638062 0.0016268437029793859 0.040334150195121765
90 0.0013249500188976526 0.03639986366033554 0.001673962688073516 0.04091408848762512 0.0012525379424914718 0.03539121150970459 0.0761817991733551 0.9813232421875 0.07049675285816193 0.001433597644791007 0.037862878292798996
91 0.0009167600655928254 0.030278045684099197 0.0013467120006680489 0.036697570234537125 0.0009588058455847204 0.03096458874642849 0.06932742893695831 0.9827880859375 0.06481274962425232 0.001292402041144669 0.03594999387860298
92 0.000991535373032093 0.031488653272390366 0.001395470229908824 0.03735598921775818 0.0009237946942448616 0.030393991619348526 0.06598220020532608 0.98382568359375 0.06160445511341095 0.0010669375769793987 0.03266401216387749
93 0.000996786868199706 0.03157193213701248 0.001224834588356316 0.03499763458967209 0.001204978208988905 0.03471279516816139 0.07190711051225662 0.9810791015625 0.06710781157016754 0.0013727003242820501 0.037049971520900726
94 0.0012594381114467978 0.035488560795784 0.0013752210652455688 0.03708397224545479 0.0012894582469016314 0.035909026861190796 0.07647393643856049 0.98016357421875 0.07121656835079193 0.0013332476373761892 0.036513663828372955
95 0.0010173919145017862 0.03189658001065254 0.0014596047112718225 0.038204774260520935 0.0015866394387558103 0.039832644164562225 0.06881030648946762 0.98284912109375 0.0633450597524643 0.0014016088098287582 0.03743806481361389
96 0.0010885685915127397 0.032993461936712265 0.001448242925107479 0.03805578872561455 0.0013097404735162854 0.03619033843278885 0.08118481189012527 0.979736328125 0.07561752945184708 0.0017207310302183032 0.04148169606924057
97 0.0008246588404290378 0.02871687337756157 0.0013331952504813671 0.03651294484734535 0.0010050780838355422 0.03170296549797058 0.06959453970193863 0.98272705078125 0.06498289853334427 0.0014487134758383036 0.038061968982219696
98 0.0011728417593985796 0.034246776252985 0.0012852370273321867 0.035850200802087784 0.0010855451691895723 0.032947611063718796 0.07315509021282196 0.9815673828125 0.06822548061609268 0.0013859885511919856 0.037228867411613464
99 0.0008755587041378021 0.02958984114229679 0.0010408461093902588 0.03226214647293091 0.0008656714344397187 0.029422294348478317 0.06114760413765907 0.984619140625 0.057148996740579605 0.0012165301013737917 0.034878794103860855
100 0.000963092315942049 0.031033726409077644 0.0011987525504082441 0.034623004496097565 0.001257253810763359 0.03545777499675751 0.07601498067378998 0.98089599609375 0.0710967481136322 0.001499131671153009 0.03871861845254898
101 0.0010486779501661658 0.03238329663872719 0.0013029377441853285 0.036096230149269104 0.0009329182212240994 0.03054370917379856 0.0688687115907669 0.98211669921875 0.06435346603393555 0.0012307113502174616 0.03508149832487106
102 0.0011137360706925392 0.033372681587934494 0.0013152475003153086 0.03626634180545807 0.0011249943636357784 0.033540934324264526 0.06815916299819946 0.98309326171875 0.06335660070180893 0.001248579821549356 0.035335246473550797
103 0.0011918634409084916 0.0345233716070652 0.0014301547780632973 0.03781738504767418 0.0009615233866497874 0.031008441001176834 0.0720316618680954 0.98272705078125 0.06720798462629318 0.0012401440180838108 0.03521567955613136
104 0.0009356599766761065 0.030588559806346893 0.0013904545921832323 0.03728879988193512 0.0011225953930988908 0.0335051529109478 0.07311312854290009 0.98175048828125 0.068232461810112 0.0014319556066766381 0.03784118592739105
105 0.0011812933953478932 0.034369949251413345 0.0013020101469010115 0.03608337789773941 0.001080754678696394 0.032874833792448044 0.06839002668857574 0.9835205078125 0.06369016319513321 0.001135801780037582 0.03370165824890137
106 0.0011164371389895678 0.033413127064704895 0.0012543292250484228 0.035416509956121445 0.0010400123428553343 0.032249219715595245 0.06805093586444855 0.98284912109375 0.06336937099695206 0.0012707880232483149 0.03564811497926712
107 0.0009712204337120056 0.03116440773010254 0.001439549378119409 0.03794139623641968 0.0012360751861706376 0.035157859325408936 0.07079912722110748 0.9827880859375 0.0660424679517746 0.0011098184622824192 0.03331393748521805
108 0.001018103095702827 0.03190772980451584 0.0012000821297988296 0.03464220091700554 0.0010786056518554688 0.03284212946891785 0.06602716445922852 0.98345947265625 0.06156587228178978 0.0011645080521702766 0.034124888479709625
109 0.0011784005910158157 0.03432783856987953 0.0013185119023546576 0.0363113209605217 0.0012327558360993862 0.03511062264442444 0.07731696963310242 0.9796142578125 0.072285495698452 0.0013018058380112052 0.03608054667711258
110 0.000907598587218672 0.030126377940177917 0.0012673280434682965 0.03559955209493637 0.0009016040712594986 0.030026722699403763 0.06998667120933533 0.98297119140625 0.06563632935285568 0.0012738083023577929 0.03569044917821884
111 0.0008821747615002096 0.02970142662525177 0.0011323840590193868 0.03365091606974602 0.0009751990437507629 0.03122817538678646 0.06382666528224945 0.98394775390625 0.059821899980306625 0.0010150076122954488 0.03185918554663658
112 0.0006869265343993902 0.026209283620119095 0.0010901151690632105 0.03301689028739929 0.0009135984582826495 0.030225791037082672 0.059338778257369995 0.9849853515625 0.0556095689535141 0.0010385693749412894 0.032226841896772385
113 0.0009654703317210078 0.031072018668055534 0.0015730573795735836 0.03966178745031357 0.0009680050425231457 0.031112777069211006 0.07049533724784851 0.9825439453125 0.06568840891122818 0.0013003991916775703 0.03606104850769043
114 0.0008059529936872423 0.028389310464262962 0.0011723830830305815 0.034240078181028366 0.0009271992021240294 0.030449943616986275 0.059515003114938736 0.98614501953125 0.05568742752075195 0.0009220412466675043 0.03036513179540634
115 0.0008541210554540157 0.02922534942626953 0.0010891923448070884 0.03300291299819946 0.0007912989240139723 0.02813003584742546 0.05512957647442818 0.98577880859375 0.05129985883831978 0.0010951037984341383 0.033092353492975235
116 0.0009410628117620945 0.030676746740937233 0.0010970650473609567 0.03312196955084801 0.0010059394408017397 0.03171654790639877 0.06386803090572357 0.98455810546875 0.05970225855708122 0.0011217021383345127 0.033491820096969604
117 0.0007569159497506917 0.02751210518181324 0.001118720043450594 0.0334472730755806 0.0008412055321969092 0.02900354191660881 0.05715513601899147 0.98681640625 0.053502313792705536 0.000935981166549027 0.030593808740377426
118 0.001169822528026998 0.03420266881585121 0.0010814847191795707 0.03288593515753746 0.0010636398801580071 0.032613493502140045 0.06319297850131989 0.98455810546875 0.058748986572027206 0.001129044103436172 0.03360125049948692
119 0.0010715796379372478 0.03273499011993408 0.0012833832297474146 0.03582433611154556 0.0011645423946902156 0.03412539139389992 0.07433915138244629 0.9822998046875 0.06946656852960587 0.001353073283098638 0.03678414225578308
120 0.0010025360388681293 0.031662847846746445 0.001233817427419126 0.0351257398724556 0.0010449562687426805 0.03232578560709953 0.061629898846149445 0.9847412109375 0.05712257698178291 0.0012260142248123884 0.03501448407769203
121 0.0010530229192227125 0.03245031461119652 0.0011450991732999682 0.03383931145071983 0.0011658765142783523 0.03414493426680565 0.06627998501062393 0.98388671875 0.06160210818052292 0.0013138807844370604 0.03624749556183815
122 0.0008227711077779531 0.028683986514806747 0.0010476690949872136 0.03236771747469902 0.0010829519014805555 0.03290823474526405 0.05850495025515556 0.985595703125 0.05433511361479759 0.0012164409272372723 0.034877512603998184
123 0.0009151633712463081 0.03025166504085064 0.0011376880574971437 0.03372963145375252 0.0010591712780296803 0.03254491090774536 0.06564944982528687 0.98406982421875 0.06143120676279068 0.0011062161065638065 0.03325982764363289
124 0.0008359025232493877 0.028911978006362915 0.0014521771809086204 0.03810743987560272 0.0009730373276397586 0.03119354508817196 0.06303298473358154 0.9854736328125 0.058505579829216 0.0012662869412451982 0.03558492287993431
125 0.0009697623318061233 0.03114100731909275 0.001066105905920267 0.032651279121637344 0.000987801467999816 0.03142930939793587 0.059112776070833206 0.9847412109375 0.05490201339125633 0.001187088550068438 0.03445414826273918
126 0.0008703559869900346 0.029501795768737793 0.0014605082105845213 0.038216594606637955 0.0009845528984442353 0.031377583742141724 0.0631261020898819 0.98443603515625 0.058753836899995804 0.0010568497236818075 0.032509222626686096
127 0.0007881380151957273 0.02807379513978958 0.0009636796312406659 0.031043190509080887 0.0008630208903923631 0.02937721461057663 0.06006759777665138 0.98541259765625 0.05652759596705437 0.0009251635638065636 0.030416499823331833
128 0.0008473730413243175 0.02910967357456684 0.001021264586597681 0.0319572314620018 0.0008009008597582579 0.028300192207098007 0.062184978276491165 0.9853515625 0.058337826281785965 0.0011776111787185073 0.03431633859872818
129 0.000944827392231673 0.030738044530153275 0.0011997231049463153 0.03463701903820038 0.0009440183639526367 0.03072488121688366 0.06282082200050354 0.9849853515625 0.05852917954325676 0.0012030756333842874 0.03468537703156471
130 0.0009206784889101982 0.03034268505871296 0.0011073711793869734 0.03327718749642372 0.0009910189546644688 0.03148045390844345 0.0636080726981163 0.98419189453125 0.05944395065307617 0.0011450559832155704 0.033838674426078796
131 0.0005946186138316989 0.02438480220735073 0.0008238341542892158 0.028702512383461 0.0007265308522619307 0.02695423550903797 0.0501389242708683 0.98828125 0.04697535187005997 0.0010185886640101671 0.031915333122015
132 0.0007213533972389996 0.026858020573854446 0.0010077256010845304 0.03174469247460365 0.0008607320487499237 0.029338235035538673 0.0615868903696537 0.98583984375 0.05795775726437569 0.0010393209522590041 0.03223849833011627
133 0.0009177185129374266 0.030293868854641914 0.0013327845372259617 0.036507319658994675 0.0009657195769250393 0.03107602894306183 0.07025083154439926 0.983154296875 0.0659400150179863 0.0010945963440462947 0.033084686845541
134 0.0006799697875976562 0.02607622928917408 0.0011559963459149003 0.03399994596838951 0.0007979494985193014 0.028248000890016556 0.06112433969974518 0.985595703125 0.057369478046894073 0.0011209467193111777 0.03348053991794586
135 0.0007440362242050469 0.02727702632546425 0.0009222301887348294 0.030368242412805557 0.0008698634337633848 0.02949344553053379 0.053155381232500076 0.98748779296875 0.049675196409225464 0.0009440541034564376 0.03072546049952507
