epoch am_loss am_rms dc_loss dc_rms fr_loss fr_rms loss ob_acc ob_loss sp_loss sp_rms
0 0.007197318598628044 0.08483701199293137 0.007628696970641613 0.08734241127967834 0.007760209031403065 0.08809204399585724 0.7242741584777832 0.26409912109375 0.694185197353363 0.007502758409827948 0.08661846071481705
1 0.001962850568816066 0.04430406913161278 0.004022973123937845 0.0634269118309021 0.004634866490960121 0.06807985156774521 0.42521291971206665 0.980712890625 0.41132327914237976 0.0032689617946743965 0.05717483535408974
2 0.6559160947799683 0.8098864555358887 0.14116139709949493 0.3757144808769226 0.3801780641078949 0.6165857911109924 1.7499984502792358 0.97857666015625 0.3727635145187378 0.19997934997081757 0.4471904933452606
3 0.006699381396174431 0.08184975385665894 0.015022054314613342 0.12256448715925217 0.010530661791563034 0.10261901468038559 0.2481166571378708 0.97906494140625 0.2077505737543106 0.008113977499306202 0.09007761627435684
4 0.014880322851240635 0.12198492139577866 0.01358597632497549 0.11655890196561813 0.01637038215994835 0.12794679403305054 0.40046292543411255 0.9818115234375 0.3449075222015381 0.010718701407313347 0.10353115946054459
5 0.014828010462224483 0.12177032232284546 0.011187131516635418 0.10576923191547394 0.013840954750776291 0.11764758080244064 0.4615688920021057 0.98260498046875 0.41101738810539246 0.010695432312786579 0.103418730199337
6 0.015537632629275322 0.12465004622936249 0.012267444282770157 0.11075849831104279 0.01479334942996502 0.12162791192531586 0.47766563296318054 0.97991943359375 0.42327484488487244 0.011792383156716824 0.10859274119138718
7 0.015040693804621696 0.12264050543308258 0.011999393813312054 0.10954173654317856 0.01493461150676012 0.12220724672079086 0.4239914119243622 0.98089599609375 0.370380163192749 0.01163654774427414 0.10787282884120941
8 0.01808520406484604 0.13448123633861542 0.01317314151674509 0.11477430164813995 0.019055141136050224 0.13804036378860474 0.32248324155807495 0.98321533203125 0.26010772585868835 0.012062052264809608 0.10982737690210342
9 0.03466648608446121 0.18618936836719513 0.021939633414149284 0.14812032878398895 0.03328574448823929 0.18244381248950958 0.2910163700580597 0.97918701171875 0.17832879722118378 0.022795718163251877 0.15098249912261963
10 0.05694831907749176 0.2386384755373001 0.034484051167964935 0.18569882214069366 0.05563193932175636 0.23586423695087433 0.3095167279243469 0.98028564453125 0.12922389805316925 0.03322853147983551 0.18228694796562195
11 0.0662970244884491 0.2574820816516876 0.03708804398775101 0.19258256256580353 0.0638476312160492 0.25268086791038513 0.3234351873397827 0.98052978515625 0.11906281858682632 0.03713968023657799 0.192716583609581
12 0.04818893224000931 0.21951977908611298 0.026846863329410553 0.1638501137495041 0.04401259124279022 0.20979177951812744 0.2580784559249878 0.981689453125 0.11342723667621613 0.025602830573916435 0.16000884771347046
13 0.03392605483531952 0.1841902732849121 0.01764059066772461 0.13281787931919098 0.030472654849290848 0.1745641827583313 0.2279154360294342 0.97979736328125 0.12654252350330353 0.01933361403644085 0.1390453577041626
14 0.024150507524609566 0.15540434420108795 0.013703595846891403 0.11706235259771347 0.02081739343702793 0.14428234100341797 0.21792477369308472 0.98046875 0.1448938250541687 0.014359443448483944 0.1198308914899826
15 0.02008884586393833 0.14173512160778046 0.012219887226819992 0.11054359376430511 0.017067190259695053 0.13064144551753998 0.22144050896167755 0.97918701171875 0.1588355153799057 0.013229049742221832 0.1150176078081131
16 0.01681036502122879 0.12965479493141174 0.008781703189015388 0.09371073544025421 0.014977606944739819 0.12238303571939468 0.18325069546699524 0.9820556640625 0.1327434480190277 0.009937582537531853 0.09968741983175278
17 0.01849607191979885 0.13600026071071625 0.007969001308083534 0.089269258081913 0.014132748357951641 0.1188812404870987 0.173542782664299 0.98046875 0.12304089963436127 0.009904058650135994 0.09951913356781006
18 0.018123554065823555 0.13462375104427338 0.00669759139418602 0.08183881640434265 0.013498548418283463 0.11618325114250183 0.16144251823425293 0.97998046875 0.11325133591890335 0.009871488437056541 0.09935536235570908
19 0.016151629388332367 0.12708906829357147 0.005767290946096182 0.07594268023967743 0.01093792449682951 0.10458452999591827 0.13839131593704224 0.9814453125 0.09860247373580933 0.006931997835636139 0.08325862139463425
20 0.015064253471791744 0.12273651361465454 0.004167239181697369 0.06455415487289429 0.009274503216147423 0.09630421549081802 0.13644638657569885 0.97955322265625 0.10201811045408249 0.00592228677123785 0.07695639133453369
21 0.013382201083004475 0.1156814694404602 0.002848187228664756 0.05336841195821762 0.008082587271928787 0.08990320563316345 0.1308232992887497 0.97991943359375 0.10217276215553284 0.004337556194514036 0.06586012989282608
22 0.008437609300017357 0.0918564572930336 0.00199984572827816 0.0447196327149868 0.00405207509174943 0.06365590542554855 0.1137530505657196 0.98150634765625 0.09665663540363312 0.002606883179396391 0.05105764418840408
